date,item_reference,product_name,description,size,price,category,product_type,quantity
11/15/2018,3945833,2 In 1 Cable - White,3 In 1 Cable - White,,4000,Phones and Tablets,blackfriday,42
11/15/2018,3945835,Aluminium Shell - Gold,Aluminium Shell - Gold,,4000,Phones and Tablets,blackfriday,26
11/15/2018,3945837,Aluminium Shell - Grey - Model No. 143,Aluminium Shell - Grey - Model No. 144,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3945841,Home Charger + Cable - Black - Model No. 056u,Home Charger + Cable - Black - Model No. 056u,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3945844,Noodle Cable - Black - Model No. 161,Noodle Cable - Black - Model No. 162,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3946554,New 18'' Rechargeable Standing Fan,New 18'' Rechargeable Standing Fan,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3946555,New 16'' Rechargeable Standing Fan,New 16'' Rechargeable Standing Fan,,4000,Home and Kitchen,blackfriday,9
11/15/2018,3946559,"Rechargeable Standing Fan 16""","Rechargeable Standing Fan 16""",,4000,Home and Kitchen,blackfriday,9
11/15/2018,3946879,Nexus Nx-sac12000m - Split Air Conditioner (with Kit) - 1.5 Hp,Nexus Nx-sac12000m - Split Air Conditioner (with Kit) - 1.5 Hp,,4000,Home and Kitchen,blackfriday,202
11/15/2018,3946880,Nexus Nx-sac9000m - Split Air Conditioner (with Kit) - 1hp,Nexus Nx-sac9000m - Split Air Conditioner (with Kit) - 1hp,,4000,Home and Kitchen,blackfriday,104
11/15/2018,3946882,"Nexus Nx-if4818b Nexus 18"" Industrial Fan -black","Nexus Nx-if4818b Nexus 18"" Industrial Fan -black",,4000,Home and Kitchen,blackfriday,24
11/15/2018,3946883,"Nexus Nx-if4818g Nexus 18"" Industrial Fan -green","Nexus Nx-if4818g Nexus 18"" Industrial Fan -green",,4000,Home and Kitchen,blackfriday,34
11/15/2018,3946945,Glenmorangie Whisky (10yrs) The Original Single Malt  W/gp 70cl 40% Acl. (single Bottle),Glenmorangie Whisky (10yrs) The Original Single Malt  W/gp 70cl 40% Acl. (single Bottle),,4000,Drinks & Groceries,blackfriday,17
11/15/2018,3948645,Cruzer Blade - 32GB,Cruzer Blade - 32GB,,4000,Computers and Accessories,blackfriday,15
11/15/2018,3948648,Cruzer Blade - 16GB,Cruzer Blade - 16GB,,4000,Computers and Accessories,blackfriday,18
11/15/2018,3948678,Cruzer Blade Sdcz50-008g-i35 8gb Usb,Cruzer Blade Sdcz50-008g-i35 8gb Usb,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3948752,Micro SD - 8GB,Micro SD - 8GB,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3949163,"255 G6 Notebook - 7th Gen AMD E2- 4GB RAM- 500GB HDD- 15.6""- NO OS","256 G6 Notebook - 7th Gen AMD E2- 4GB RAM- 500GB HDD- 15.6""- NO OS",,4000,Computers and Accessories,blackfriday,4386
11/15/2018,3949618,Samsung Fast Charger,Samsung Fast Charger,,4000,Phones and Tablets,blackfriday,175
11/15/2018,3949621,Tylt Band Flat Ribbon Car Charger,Tylt Band Flat Ribbon Car Charger,,4000,Phones and Tablets,blackfriday,21
11/15/2018,3949623,Flip Case for iPhone 6  - Black,Flip Case for iPhone 6  - Black,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3949624,Bluetooth Headset,Bluetooth Headset,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3949789,Earpods for Apple,Earpods for Apple,,4000,Phones and Tablets,blackfriday,17
11/15/2018,3949811,Samsung S9 Plus Screen Protector,Samsung S9 Plus Screen Protector,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3949812,Samsung S9 Tempered Glass Screen Protector 3d,Samsung S9 Tempered Glass Screen Protector 3d,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3949813,Tempered Glass Protector For Tecno Camon X-pro,Tempered Glass Protector For Tecno Camon X-pro,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3949826,Screen Protector For Galaxy S8,Screen Protector For Galaxy S9,,4000,Phones and Tablets,blackfriday,12
11/15/2018,3949833,Tempered Glass For Infinix Hot 5,Tempered Glass For Infinix Hot 6,,4000,Phones and Tablets,blackfriday,28
11/15/2018,3949907,Tempered Glass Screen Protector For Infinix Note 4,Tempered Glass Screen Protector For Infinix Note 5,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3950057,Full 3D Glass Protector For Galaxy Note 8,Full 3D Glass Protector For Galaxy Note 9,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3950193,Tempered Glass Screen Protector For iPhone 6 Plus,Tempered Glass Screen Protector For iPhone 6 Plus,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3950887,Remax Screen Protector For iPhone 6S & 6,Remax Screen Protector For iPhone 6S & 7,,4000,Phones and Tablets,blackfriday,17
11/15/2018,3950891,Samsung Adaptive Fast Charger,Samsung Adaptive Fast Charger,,4000,Phones and Tablets,blackfriday,11
11/15/2018,3950892,iPhone Charger,iPhone Charger,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3950895,Infinix Fast Charger,Infinix Fast Charger,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3951746,"Nokia 1 - 2018 - 4.5"" - 1gb - 8gb Rom - Android 8.0 - 5mp + 2mp - Red","Nokia 1 - 2018 - 4.5"" - 1gb - 8gb Rom - Android 8.0 - 5mp + 2mp - Red",,4000,Phones and Tablets,blackfriday,238
11/15/2018,3952167,Sonik Blender-sb 515 -cream & Black,Sonik Blender-sb 515 -cream & Black,,4000,Home and Kitchen,blackfriday,16
11/15/2018,3952168,Sonik Gas 307 2 Gas Burner Glass Table Top Cooker - Red,Sonik Gas 307 2 Gas Burner Glass Table Top Cooker - Red,,4000,Home and Kitchen,blackfriday,8
11/15/2018,3952172,Sonik Srp 518r 18inch Rechargeable Fan With Remote -grey,Sonik Srp 518r 18inch Rechargeable Fan With Remote -grey,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3953437,Ear Piece Model No. 102ep,Ear Piece Model No. 102ep,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3953480,"Tecno Pouvoir1 (la6) - Dual Sim, 16GB Rom + 1GB Ram,  5.5"" Screen - 5000mah Battery - Black","Tecno Pouvoir1 (la6) - Dual Sim, 16GB Rom + 1GB Ram,  5.5"" Screen - 5000mah Battery - Black",,4000,Phones and Tablets,blackfriday,13
11/15/2018,3953502,"Tecno Pouvoir1 la6 - Dual Sim, 16GB Rom + 1GB Ram - Gold","Tecno Pouvoir1 la6 - Dual Sim, 16GB Rom + 1GB Ram - Gold",,4000,Phones and Tablets,blackfriday,26
11/15/2018,3954890,Haier Thermocool 40' LED TV LE40K6000 + Free Adidas Soccer Ball,Haier Thermocool 40' LED TV LE40K6000 + Free Adidas Soccer Ball,,4000,Electronics,blackfriday,46
11/15/2018,3954922,"LG Aud 457 330w, 5.1ch, 4tall Boy, Bass Blast, Full Hd Up-scaling, 1 Hdmi In & Out,bluetooth","LG Aud 457 330w, 5.1ch, 4tall Boy, Bass Blast, Full Hd Up-scaling, 1 Hdmi In & Out,bluetooth",,4000,Electronics,blackfriday,11
11/15/2018,3954985,Armor TPU Cover Case For Samsung Galaxy J8,Armor TPU Cover Case For Samsung Galaxy J9,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3954986,Armor TPU Case For Samsung Galaxy J6,Armor TPU Case For Samsung Galaxy J7,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3954987,Armor TPU Case For Samsung Galaxy J7 Duo,Armor TPU Case For Samsung Galaxy J7 Duo,,4000,Phones and Tablets,blackfriday,15
11/15/2018,3954989,Armor TPU Case For Samsung Galaxy A6,Armor TPU Case For Samsung Galaxy A7,,4000,Phones and Tablets,blackfriday,15
11/15/2018,3955163,Solectric Solar Powered Lighting With Usb Port  - Solectric 15,Solectric Solar Powered Lighting With Usb Port  - Solectric 16,,4000,Automobile & Industrial,blackfriday,45
11/15/2018,3955202,Solectric Solar Rechargeable Lantern With Usb Port - Solectric 10,Solectric Solar Rechargeable Lantern With Usb Port - Solectric 11,,4000,Automobile & Industrial,blackfriday,81
11/15/2018,3955206,Solectric Solar Powered Lighting System With Usb Port - Solectric 30,Solectric Solar Powered Lighting System With Usb Port - Solectric 31,,4000,Automobile & Industrial,blackfriday,24
11/15/2018,3955557,Haier Thermocool Refrigerator - Double Door 160ex + Free Mini Chopper,Haier Thermocool Refrigerator - Double Door 160ex + Free Mini Chopper,,4000,Home and Kitchen,blackfriday,13
11/15/2018,3955682,"Infinix Hot 6 (x606) 6-inch Hd+ (2gb Ram, 16gb Rom) - Blush Gold","Infinix Hot 6 (x606) 6-inch Hd+ (2gb Ram, 16gb Rom) - Blush Gold",,4000,Phones and Tablets,blackfriday,23
11/15/2018,3957324,Haier Thermocool Small Chest Freezer Htf-66h,Haier Thermocool Small Chest Freezer Htf-66h,,4000,Home and Kitchen,blackfriday,18
11/15/2018,3958067,"Infinix Hot 6 Pro (x608) 6-inch Hd (3gb Ram, 32gb Rom) - Gold","Infinix Hot 6 Pro (x608) 6-inch Hd (3gb Ram, 32gb Rom) - Gold",,4000,Phones and Tablets,blackfriday,14
11/15/2018,3958083,"Infinix Hot 6 (x606) 6-inch Hd+ (2gb Ram, 16gb Rom) Android 8 Oreo, 13mp + 5mp Dual Sim 4g - Black","Infinix Hot 6 (x606) 6-inch Hd+ (2gb Ram, 16gb Rom) Android 8 Oreo, 13mp + 5mp Dual Sim 4g - Black",,4000,Phones and Tablets,blackfriday,64
11/15/2018,3958084,"Infinix Hot 6 (x606) 6-inch Hd+ (1gb Ram, 16gb Rom) Android 8 Oreo, 13mp + 5mp Dual Sim 4g - Gold","Infinix Hot 6 (x606) 6-inch Hd+ (1gb Ram, 16gb Rom) Android 8 Oreo, 13mp + 5mp Dual Sim 4g - Gold",,4000,Phones and Tablets,blackfriday,37
11/15/2018,3958085,"Infinix Hot 6 (x606) 6-inch Hd+ (1gb Ram, 16gb Rom) Android 8.0, 13mp + 5mp - Blue","Infinix Hot 6 (x606) 6-inch Hd+ (1gb Ram, 16gb Rom) Android 8.0, 13mp + 5mp - Blue",,4000,Phones and Tablets,blackfriday,13
11/15/2018,3958086,"Infinix Hot 6 Pro (x608b) 6-inch (2gb Ram, 16gb Rom) Android 8.0 (13mp + 2mp) + 5mp  - Red","Infinix Hot 6 Pro (x608b) 6-inch (2gb Ram, 16gb Rom) Android 8.0 (13mp + 2mp) + 5mp  - Red",,4000,Phones and Tablets,blackfriday,14
11/15/2018,3960159,"Tecno Spark 2 - 16gb, 1gb Ram, 13mp Camera (dual Sim) - Gold","Tecno Spark 2 - 16gb, 1gb Ram, 13mp Camera (dual Sim) - Gold",,4000,Phones and Tablets,blackfriday,27
11/15/2018,3960185,"Tecno Spark 2 - 16gb, 1gb Ram, 13mp Camera (dual Sim) - Black","Tecno Spark 2 - 16gb, 1gb Ram, 13mp Camera (dual Sim) - Black",,4000,Phones and Tablets,blackfriday,47
11/15/2018,3962004,"7.0"" - 512MB 8GB ROM - Android 4.4 - 0.3MP - Kid's Educational Tablet - Black & Yellow","7.0"" - 512MB 8GB ROM - Android 4.4 - 0.3MP - Kid's Educational Tablet - Black & Yellow",,4000,"Baby, Kids and Toys",blackfriday,10
11/15/2018,3962007,"7.0"" - 512MB 8GB ROM - Android 4.4 - 0.3MP - Kid's Educational Tablet - White & Green","7.0"" - 512MB 8GB ROM - Android 4.4 - 0.3MP - Kid's Educational Tablet - White & Green",,4000,"Baby, Kids and Toys",blackfriday,7
11/15/2018,3965520,"Samsung Galaxy J6-dual Sim, 5.6"" Super Amoled ,fingerprint, 4g Lte ,13mp + 8mp - Purple","Samsung Galaxy J6-dual Sim, 5.6"" Super Amoled ,fingerprint, 4g Lte ,13mp + 8mp - Purple",,4000,Phones and Tablets,blackfriday,9
11/15/2018,3965571,"Samsung Galaxy A7 3gb, 32gb (2017) Sm-a720f - Gold + Free Activity Tracker","Samsung Galaxy A7 3gb, 32gb (2017) Sm-a720f - Gold + Free Activity Tracker",,4000,Phones and Tablets,blackfriday,8
11/15/2018,3965574,"Samsung Galaxy Note 8 6.3-inch Qhd (6gb,64gb Rom) 12mp + 8mp - Black + Free Sprocket","Samsung Galaxy Note 8 6.3-inch Qhd (6gb,64gb Rom) 12mp + 8mp - Black + Free Sprocket",,4000,Phones and Tablets,blackfriday,7
11/15/2018,3965575,"Samsung S9+ 6.2"" 6gb Ram, 64gb Rom, Android 8.1, (12mp/12mp) + 8mp - Liliac Purple + Free Fridge","Samsung S9+ 6.2"" 6gb Ram, 64gb Rom, Android 8.1, (12mp/12mp) + 8mp - Liliac Purple + Free Fridge",,4000,Phones and Tablets,blackfriday,8
11/15/2018,3966486,Mobile Hard Disk Enclosure,Mobile Hard Disk Enclosure,,4000,Computers and Accessories,blackfriday,8
11/15/2018,3966488,Gtc Mousepad,Gtc Mousepad,,4000,Computers and Accessories,blackfriday,7
11/15/2018,3966489,Gtc Playstation2,Gtc Playstation3,,4000,Computers and Accessories,blackfriday,9
11/15/2018,3966490,Gtc,Gtc,,4000,Computers and Accessories,blackfriday,10
11/15/2018,3966491,Gtc  Usb Twins Wireless Vibration Controller,Gtc  Usb Twins Wireless Vibration Controller,,4000,Computers and Accessories,blackfriday,10
11/15/2018,3969559,Paiter Paiter Rechargeable Grooming Set (5 In 1)   G-231,Paiter Paiter Rechargeable Grooming Set (5 In 1)   G-232,,4000,"Beauty, Health & Personal Care",blackfriday,20
11/15/2018,3969560,Paiter 3-In-1 Rotary Shaver,Paiter 3-In-1 Rotary Shaver,,4000,"Beauty, Health & Personal Care",blackfriday,14
11/15/2018,3970840,Paiter Paiter Professional Hair Iron Set Ph-6401,Paiter Paiter Professional Hair Iron Set Ph-6402,,4000,"Beauty, Health & Personal Care",blackfriday,20
11/15/2018,3970841,Paiter Ac Hair Clipper Hc-9802c,Paiter Ac Hair Clipper Hc-9802c,,4000,"Beauty, Health & Personal Care",blackfriday,20
11/15/2018,3971134,Havit Portable Bluetooth Speaker,Havit Portable Bluetooth Speaker,,4000,Electronics,blackfriday,25
11/15/2018,3971260,HP Pavilion 14- X360 - 14- Intel Pentium® Gold Dual Core- 4gb Ram - 500 Gb Hdd- Wins 10,HP Pavilion 14- X360 - 14- Intel Pentium® Gold Dual Core- 4gb Ram - 500 Gb Hdd- Wins 11,,4000,Computers and Accessories,blackfriday,45
11/15/2018,3971299,HP Pavilion 14 X360 - 7th Gen Intel® Core I3- 4gb Ram- 500gb Hdd- Wins 10,HP Pavilion 14 X360 - 7th Gen Intel® Core I3- 4gb Ram- 500gb Hdd- Wins 11,,4000,Computers and Accessories,blackfriday,7
11/15/2018,3971337,HP Notebook 15-7th Gen Intel® Core I5-2.5ghz - 4 Gb Ram- 1tb Hdd - Wins 10,HP Notebook 15-7th Gen Intel® Core I5-2.5ghz - 4 Gb Ram- 1tb Hdd - Wins 11,,4000,Computers and Accessories,blackfriday,11
11/15/2018,3971362,HP Pavilion 15- 7th Gen-Intel® Corei7-7500u 2.7 Ghz- 8GB RAM- 1TB HDD - 4GB Nvidia GeForce- Win 10,HP Pavilion 15- 7th Gen-Intel® Corei7-7500u 2.7 Ghz- 8GB RAM- 1TB HDD - 4GB Nvidia GeForce- Win 11,,4000,Computers and Accessories,blackfriday,7
11/15/2018,3971466,HP Pavilion X360 -7th Gen Intel Corei7 - 8GB RAM- 1TB HDD-4 GB AMD Radeon 530 Graphics- Win 10,HP Pavilion X360 -7th Gen Intel Corei7 - 8GB RAM- 1TB HDD-4 GB AMD Radeon 530 Graphics- Win 11,,4000,Computers and Accessories,blackfriday,21
11/15/2018,3971481,"HP Pavilion X360 15 -7th Gen Intel® Core i3-7100u 2.4 Ghz,- 8GB RAM-1 TB HDD- Win 10","HP Pavilion X360 15 -7th Gen Intel® Core i3-7100u 2.4 Ghz,- 8GB RAM-1 TB HDD- Win 11",,4000,Computers and Accessories,blackfriday,11
11/15/2018,3971628,HP Spectre 13- 8th Gen- Intel® Core i5-8250u Quad Core-8gb Ram- 256GB SSD Backlit Keyboard-Win 10,HP Spectre 13- 8th Gen- Intel® Core i5-8250u Quad Core-8gb Ram- 256GB SSD Backlit Keyboard-Win 11,,4000,Computers and Accessories,blackfriday,34
11/15/2018,3971841,Budi Aluminium Shell Cable - Black,Budi Aluminium Shell Cable - Black,,4000,Phones and Tablets,blackfriday,37
11/15/2018,3971842,Budi Aluminium Shell Cable - Gold,Budi Aluminium Shell Cable - Gold,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3971843,S-view Cover Flip Case For Samsung Galaxy S6 - Blue,S-view Cover Flip Case For Samsung Galaxy S6 - Blue,,4000,Phones and Tablets,blackfriday,30
11/15/2018,3971844,Flip Wallet Case For Samsung S6 Edge - Blue,Flip Wallet Case For Samsung S6 Edge - Blue,,4000,Phones and Tablets,blackfriday,27
11/15/2018,3971845,Clear View Flip Cover For Samsung Galaxy S8 - Black,Clear View Flip Cover For Samsung Galaxy S8 - Black,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3971846,Santok Quantum USB In-car - Dual Charger - Black,Santok Quantum USB In-car - Dual Charger - Black,,4000,Phones and Tablets,blackfriday,30
11/15/2018,3971848,Tempered Glass Protector For Samsung S9 - Black,Tempered Glass Protector For Samsung S9 - Black,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3971849,Tempered Glass Protector For Samsung S9 Plus - Black,Tempered Glass Protector For Samsung S9 Plus - Black,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3971852,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S9 - Black,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S9 - Black,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3971853,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S9 Plus - Black,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S9 Plus - Black,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3971854,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S8 Plus - Black,Magnetic Posh Wallet Flip Case Cover For Samsung Galaxy S8 Plus - Black,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3971856,Tempered Glass For Infinix Hot 5 - X559c,Tempered Glass For Infinix Hot 5 - X559c,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3971858,Tempered Glass Screen Protector For Tecno Cx,Tempered Glass Screen Protector For Tecno Cx,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3971859,Tempered Glass Screen Protector For Tecno Spark Plus K9,Tempered Glass Screen Protector For Tecno Spark Plus K10,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3971860,Tempered Glass Screen Protector For Tecno F2,Tempered Glass Screen Protector For Tecno F3,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3971861,Tempered Glass Screen Protector For Infinix Zero 5 X603,Tempered Glass Screen Protector For Infinix Zero 5 X604,,4000,Phones and Tablets,blackfriday,17
11/15/2018,3971862,Tempered Glass Screen Protector For Infinix Note 4 X572,Tempered Glass Screen Protector For Infinix Note 4 X573,,4000,Phones and Tablets,blackfriday,15
11/15/2018,3971863,Tempered Glass Screen Protector For Samsung Galaxy J7 Prime,Tempered Glass Screen Protector For Samsung Galaxy J7 Prime,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3974321,Budi Earphone - Black,Budi Earphone - Black,,4000,Phones and Tablets,blackfriday,11
11/15/2018,3974335,Paiter Battery Mini Shaver,Paiter Battery Mini Shaver,,4000,"Beauty, Health & Personal Care",blackfriday,19
11/15/2018,3974337,Paiter AC Hair Dryer,Paiter AC Hair Dryer,,4000,"Beauty, Health & Personal Care",blackfriday,24
11/15/2018,3974381,Rite-tek 32' Led Super HD Tv,Rite-tek 32' Led Super HD Tv,,4000,Electronics,blackfriday,34
11/15/2018,3974382,Rite-tek 43' Led Fhd Tv,Rite-tek 43' Led Fhd Tv,,4000,Electronics,blackfriday,33
11/15/2018,3974996,Samsung Galaxy J6 2018 - Black + Free Outdoor Waterproof BT Speaker (carry - Go),Samsung Galaxy J6 2018 - Black + Free Outdoor Waterproof BT Speaker (carry - Go),,4000,Phones and Tablets,blackfriday,9
11/15/2018,3974998,"Samsung Galaxy S9 5.8-inch Qhd (4gb, 64gb Rom) - Black + Free Microwave","Samsung Galaxy S9 5.8-inch Qhd (4gb, 64gb Rom) - Black + Free Microwave",,4000,Phones and Tablets,blackfriday,19
11/15/2018,3975126,"HP 290 G1 Microtower Pc- Intel® Pentium- 4gb Ram-  500gb Hdd- No Os + 18.5"" Monitor","HP 290 G1 Microtower Pc- Intel® Pentium- 4gb Ram-  500gb Hdd- No Os + 18.5"" Monitor",,4000,Computers and Accessories,blackfriday,1278
11/15/2018,3977166,Zinox Whizkid Tab By Ashour,Zinox Whizkid Tab By Ashour,,4000,"Baby, Kids and Toys",blackfriday,937
11/15/2018,3978455,Zinox Zpad X7 - Silver,Zinox Zpad X7 - Silver,,4000,Phones and Tablets,blackfriday,11
11/15/2018,3978699,Haier Thermocool Chest Freezer Htf-319h,Haier Thermocool Chest Freezer Htf-319h,,4000,Home and Kitchen,blackfriday,14
11/15/2018,3978923,HP Ink Tank Wireless 415- All-in-one Printer,HP Ink Tank Wireless 415- All-in-one Printer,,4000,Computers and Accessories,blackfriday,20
11/15/2018,3978998,"Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Black","Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Black",,4000,Phones and Tablets,blackfriday,21
11/15/2018,3980101,"Infinix Smart 2 - 13mp - 16gb - 1gb - Fingerprint - 5.5"" - Dual Sim - Gold","Infinix Smart 2 - 13mp - 16gb - 1gb - Fingerprint - 5.5"" - Dual Sim - Gold",,4000,Phones and Tablets,blackfriday,15
11/15/2018,3980207,"Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Grey","Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Grey",,4000,Phones and Tablets,blackfriday,33
11/15/2018,3980215,Samsung Galaxy J7 Pro - Gold,Samsung Galaxy J7 Pro - Gold,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3980216,Samsung Galaxy J7 Pro - Black,Samsung Galaxy J7 Pro - Black,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3980219,Samsung Galaxy J6 - Purple,Samsung Galaxy J6 - Purple,,4000,Phones and Tablets,blackfriday,72
11/15/2018,3980220,Samsung Galaxy S9 - BLACK,Samsung Galaxy S9 - BLACK,,4000,Phones and Tablets,blackfriday,46
11/15/2018,3980221,Samsung Galaxy S9 - PURPLE,Samsung Galaxy S9 - PURPLE,,4000,Phones and Tablets,blackfriday,37
11/15/2018,3980227,Nokia 1 - RED,Nokia 1 - RED,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3980228,Nokia 1 - BLUE,Nokia 1 - BLUE,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3980229,Nokia 6 - BLUE,Nokia 6 - BLUE,,4000,Phones and Tablets,blackfriday,69
11/15/2018,3980230,Nokia 6 - BLACK,Nokia 6 - BLACK,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3980231,Nokia 3310 - RED,Nokia 3310 - RED,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3980233,Nokia 7 PLUS - WHITE,Nokia 7 PLUS - WHITE,,4000,Phones and Tablets,blackfriday,63
11/15/2018,3980234,Nokia 5 - BLUE,Nokia 5 - BLUE,,4000,Phones and Tablets,blackfriday,64
11/15/2018,3980235,Nokia 5 - BLACK,Nokia 5 - BLACK,,4000,Phones and Tablets,blackfriday,54
11/15/2018,3980239,Infinix Smart - BLACK,Infinix Smart - BLACK,,4000,Phones and Tablets,blackfriday,34
11/15/2018,3980240,Infinix Smart - GOLD,Infinix Smart - GOLD,,4000,Phones and Tablets,blackfriday,28
11/15/2018,3980241,Tecno CamonX - CHAMPAGN GOLD,Tecno CamonX - CHAMPAGN GOLD,,4000,Phones and Tablets,blackfriday,27
11/15/2018,3980245,Tecno 350 - RED,Tecno 350 - RED,,4000,Phones and Tablets,blackfriday,43
11/15/2018,3980249,Tecno F3 - BLUE,Tecno F3 - BLUE,,4000,Phones and Tablets,blackfriday,29
11/15/2018,3980250,Tecno Pouvoir 1 (LA6) - GOLD,Tecno Pouvoir 1 (LA6) - GOLD,,4000,Phones and Tablets,blackfriday,77
11/15/2018,3980251,Tecno F2 LTE - MIDNIGHT BLACK,Tecno F2 LTE - MIDNIGHT BLACK,,4000,Phones and Tablets,blackfriday,50
11/15/2018,3980325,"Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Blue","Infinix Note 5 (x604) - 32gb Rom, 3gb Ram, 6.0"" Screen (dual Sim) - Blue",,4000,Phones and Tablets,blackfriday,21
11/15/2018,3980359,"Samsung 49"" Full Hd Led Tv 5 Series + Free Samsung Grand Prime Plus","Samsung 49"" Full Hd Led Tv 5 Series + Free Samsung Grand Prime Plus",,4000,Electronics,blackfriday,11
11/15/2018,3981026,Transparent Hard Back Case For Nokia 6.1,Transparent Hard Back Case For Nokia 6.2,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3981246,Samsung Galaxy S9 Plus-purple,Samsung Galaxy S9 Plus-purple,,4000,Phones and Tablets,blackfriday,12
11/15/2018,3983008,Full 3D Tempered Glass Screen Protector for iPhone X,Full 3D Tempered Glass Screen Protector for iPhone X,,4000,Phones and Tablets,blackfriday,24
11/15/2018,3983010,Full Cover Tempered Glass Protector For Samsung J6,Full Cover Tempered Glass Protector For Samsung J7,,4000,Phones and Tablets,blackfriday,21
11/15/2018,3983012,Full Cover Tempered Glass Screen Protector For Samsung Galaxy J4,Full Cover Tempered Glass Screen Protector For Samsung Galaxy J5,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3983014,3D Tempered Glass Screen Protector for iPhone X,3D Tempered Glass Screen Protector for iPhone X,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3983024,Samsung Adapter Fast Charger for S7 & S8 - Black,Samsung Adapter Fast Charger for S7 & S8 - Black,,4000,Phones and Tablets,blackfriday,21
11/15/2018,3983037,Infinix Infinix Hot 6 16gb Rom 1gb Ram Black,Infinix Infinix Hot 6 16gb Rom 1gb Ram Black,,4000,Phones and Tablets,blackfriday,75
11/15/2018,3983048,Nexus 20l Microwave With Grill - Nx-9203,Nexus 20l Microwave With Grill - Nx-9204,,4000,Home and Kitchen,blackfriday,8
11/15/2018,3984510,HP Laptop 15 Freedos,HP Laptop 15 Freedos,,4000,Computers and Accessories,blackfriday,79
11/15/2018,3986973,Nexus Chest Freezer - Nx-150c - 100litres,Nexus Chest Freezer - Nx-150c - 100litres,,4000,Home and Kitchen,blackfriday,97
11/15/2018,3986976,Saisho Blender (1.0l) 3 In 1 Grinder-s-742(6),Saisho Blender (1.0l) 3 In 1 Grinder-s-742(6),,4000,Home and Kitchen,blackfriday,19
11/15/2018,3988484,HP Hdmi To Vga Cable Adapter= X1b84aa,HP Hdmi To Vga Cable Adapter= X1b84aa,,4000,Computers and Accessories,blackfriday,25
11/15/2018,3988498,"HP Black Cherry Notebook Sleeve - 40,6 Cm (16)","HP Black Cherry Notebook Sleeve - 40,6 Cm (16)",,4000,Computers and Accessories,blackfriday,24
11/15/2018,3988531,"HP Sleeve 29.46 Cm (11.6"") Black/blue Neoprene","HP Sleeve 29.46 Cm (11.6"") Black/blue Neoprene",,4000,Computers and Accessories,blackfriday,23
11/15/2018,3988575,HP Notebook 15.6 In Value Topload Case (k0b38aa),HP Notebook 15.6 In Value Topload Case (k0b38aa),,4000,Computers and Accessories,blackfriday,65
